"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","idee.emploi.gouv.fr/185.194.82.153","443","INFO","HTTP","",""
"pre_128cipher","idee.emploi.gouv.fr/185.194.82.153","443","INFO","No 128 cipher limit bug","",""
"SSLv2","idee.emploi.gouv.fr/185.194.82.153","443","OK","not offered","",""
"SSLv3","idee.emploi.gouv.fr/185.194.82.153","443","OK","not offered","",""
"TLS1","idee.emploi.gouv.fr/185.194.82.153","443","INFO","not offered","",""
"TLS1_1","idee.emploi.gouv.fr/185.194.82.153","443","INFO","not offered","",""
"TLS1_2","idee.emploi.gouv.fr/185.194.82.153","443","OK","offered","",""
"TLS1_3","idee.emploi.gouv.fr/185.194.82.153","443","INFO","not offered + downgraded to weaker protocol","",""
"ALPN","idee.emploi.gouv.fr/185.194.82.153","443","INFO","not offered","",""
"cipherlist_NULL","idee.emploi.gouv.fr/185.194.82.153","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","idee.emploi.gouv.fr/185.194.82.153","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","idee.emploi.gouv.fr/185.194.82.153","443","OK","not offered","","CWE-327"
"cipherlist_LOW","idee.emploi.gouv.fr/185.194.82.153","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","idee.emploi.gouv.fr/185.194.82.153","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","idee.emploi.gouv.fr/185.194.82.153","443","INFO","not offered","","CWE-310"
"cipherlist_STRONG_NOFS","idee.emploi.gouv.fr/185.194.82.153","443","INFO","not offered","",""
"cipherlist_STRONG_FS","idee.emploi.gouv.fr/185.194.82.153","443","OK","offered","",""
"cipher_order-tls1_2","idee.emploi.gouv.fr/185.194.82.153","443","OK","server","",""
"cipherorder_TLSv1_2","idee.emploi.gouv.fr/185.194.82.153","443","INFO","ECDHE-RSA-AES256-GCM-SHA384","",""
"cipher_order","idee.emploi.gouv.fr/185.194.82.153","443","OK","server","",""
"FS","idee.emploi.gouv.fr/185.194.82.153","443","OK","offered","",""
"FS_ciphers","idee.emploi.gouv.fr/185.194.82.153","443","INFO","ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES256-GCM-SHA384","",""
