"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","certificationprofessionnelle.fr/217.70.184.55","443","INFO","HTTP","",""
"pre_128cipher","certificationprofessionnelle.fr/217.70.184.55","443","INFO","No 128 cipher limit bug","",""
"SSLv2","certificationprofessionnelle.fr/217.70.184.55","443","OK","not offered","",""
"SSLv3","certificationprofessionnelle.fr/217.70.184.55","443","OK","not offered","",""
"TLS1","certificationprofessionnelle.fr/217.70.184.55","443","INFO","not offered","",""
"TLS1_1","certificationprofessionnelle.fr/217.70.184.55","443","INFO","not offered","",""
"TLS1_2","certificationprofessionnelle.fr/217.70.184.55","443","OK","offered","",""
"TLS1_3","certificationprofessionnelle.fr/217.70.184.55","443","OK","offered with final","",""
"ALPN","certificationprofessionnelle.fr/217.70.184.55","443","INFO","not offered","",""
"cipherlist_NULL","certificationprofessionnelle.fr/217.70.184.55","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","certificationprofessionnelle.fr/217.70.184.55","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","certificationprofessionnelle.fr/217.70.184.55","443","OK","not offered","","CWE-327"
"cipherlist_LOW","certificationprofessionnelle.fr/217.70.184.55","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","certificationprofessionnelle.fr/217.70.184.55","443","INFO","not offered","","CWE-310"
"cipherlist_AVERAGE","certificationprofessionnelle.fr/217.70.184.55","443","LOW","offered","","CWE-310"
"cipherlist_GOOD","certificationprofessionnelle.fr/217.70.184.55","443","INFO","not offered","",""
"cipherlist_STRONG","certificationprofessionnelle.fr/217.70.184.55","443","OK","offered","",""
"cipher-tls1_2_xc02c","certificationprofessionnelle.fr/217.70.184.55","443","OK","TLSv1.2   xc02c   ECDHE-ECDSA-AES256-GCM-SHA384     ECDH 256   AESGCM      256      TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384","",""
"cipher-tls1_2_xc00a","certificationprofessionnelle.fr/217.70.184.55","443","LOW","TLSv1.2   xc00a   ECDHE-ECDSA-AES256-SHA            ECDH 256   AES         256      TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA","",""
"cipher-tls1_2_xc02b","certificationprofessionnelle.fr/217.70.184.55","443","OK","TLSv1.2   xc02b   ECDHE-ECDSA-AES128-GCM-SHA256     ECDH 256   AESGCM      128      TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256","",""
"cipher-tls1_2_xc009","certificationprofessionnelle.fr/217.70.184.55","443","LOW","TLSv1.2   xc009   ECDHE-ECDSA-AES128-SHA            ECDH 256   AES         128      TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA","",""
"supportedciphers_TLSv1_2","certificationprofessionnelle.fr/217.70.184.55","443","INFO","ECDHE-ECDSA-AES256-GCM-SHA384 ECDHE-ECDSA-AES256-SHA ECDHE-ECDSA-AES128-GCM-SHA256 ECDHE-ECDSA-AES128-SHA","",""
"cipher_order","certificationprofessionnelle.fr/217.70.184.55","443","HIGH","NOT a cipher order configured","",""
"protocol_negotiated","certificationprofessionnelle.fr/217.70.184.55","443","OK","Default protocol TLS1.3","",""
"cipher_negotiated","certificationprofessionnelle.fr/217.70.184.55","443","OK","TLS_AES_256_GCM_SHA384, 253 bit ECDH (X25519)  (limited sense as client will pick)","",""
"FS","certificationprofessionnelle.fr/217.70.184.55","443","OK","offered","",""
