"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","www.telerc.travail.gouv.fr/164.131.132.45","443","INFO","HTTP","",""
"pre_128cipher","www.telerc.travail.gouv.fr/164.131.132.45","443","INFO","No 128 cipher limit bug","",""
"SSLv2","www.telerc.travail.gouv.fr/164.131.132.45","443","OK","not offered","",""
"SSLv3","www.telerc.travail.gouv.fr/164.131.132.45","443","OK","not offered","",""
"TLS1","www.telerc.travail.gouv.fr/164.131.132.45","443","LOW","offered (deprecated)","",""
"TLS1_1","www.telerc.travail.gouv.fr/164.131.132.45","443","LOW","offered (deprecated)","",""
"TLS1_2","www.telerc.travail.gouv.fr/164.131.132.45","443","OK","offered","",""
"TLS1_3","www.telerc.travail.gouv.fr/164.131.132.45","443","INFO","not offered + downgraded to weaker protocol","",""
"ALPN","www.telerc.travail.gouv.fr/164.131.132.45","443","INFO","not offered","",""
"cipherlist_NULL","www.telerc.travail.gouv.fr/164.131.132.45","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","www.telerc.travail.gouv.fr/164.131.132.45","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","www.telerc.travail.gouv.fr/164.131.132.45","443","OK","not offered","","CWE-327"
"cipherlist_LOW","www.telerc.travail.gouv.fr/164.131.132.45","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","www.telerc.travail.gouv.fr/164.131.132.45","443","INFO","not offered","","CWE-310"
"cipherlist_AVERAGE","www.telerc.travail.gouv.fr/164.131.132.45","443","LOW","offered","","CWE-310"
"cipherlist_GOOD","www.telerc.travail.gouv.fr/164.131.132.45","443","OK","offered","",""
"cipherlist_STRONG","www.telerc.travail.gouv.fr/164.131.132.45","443","OK","offered","",""
"cipher_order","www.telerc.travail.gouv.fr/164.131.132.45","443","OK","server","",""
"protocol_negotiated","www.telerc.travail.gouv.fr/164.131.132.45","443","OK","Default protocol TLS1.2","",""
"cipher_negotiated","www.telerc.travail.gouv.fr/164.131.132.45","443","OK","ECDHE-RSA-AES128-GCM-SHA256, 256 bit ECDH (P-256)","",""
"cipherorder_TLSv1","www.telerc.travail.gouv.fr/164.131.132.45","443","INFO","ECDHE-RSA-AES128-SHA","",""
"cipherorder_TLSv1_1","www.telerc.travail.gouv.fr/164.131.132.45","443","INFO","ECDHE-RSA-AES128-SHA","",""
"cipherorder_TLSv1_2","www.telerc.travail.gouv.fr/164.131.132.45","443","INFO","ECDHE-RSA-AES128-GCM-SHA256","",""
"FS","www.telerc.travail.gouv.fr/164.131.132.45","443","OK","offered","",""
"FS_ciphers","www.telerc.travail.gouv.fr/164.131.132.45","443","INFO","DHE-RSA-AES128-GCM-SHA256 DHE-RSA-AES128-SHA256 DHE-RSA-AES128-SHA DHE-RSA-AES256-GCM-SHA384 DHE-RSA-AES256-SHA256 DHE-RSA-AES256-SHA DHE-RSA-CAMELLIA128-SHA DHE-RSA-CAMELLIA256-SHA ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES128-SHA256 ECDHE-RSA-AES128-SHA ECDHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES256-SHA384 ECDHE-RSA-AES256-SHA","",""
"FS_ECDHE_curves","www.telerc.travail.gouv.fr/164.131.132.45","443","OK","prime256v1 secp384r1","",""
"TLS_extensions","www.telerc.travail.gouv.fr/164.131.132.45","443","INFO","'renegotiation info/#65281' 'EC point formats/#11' 'extended master secret/#23'","",""
"TLS_session_ticket","www.telerc.travail.gouv.fr/164.131.132.45","443","INFO","no -- no lifetime advertised","",""
"SSL_sessionID_support","www.telerc.travail.gouv.fr/164.131.132.45","443","INFO","yes","",""
"sessionresumption_ticket","www.telerc.travail.gouv.fr/164.131.132.45","443","INFO","not supported","",""
"sessionresumption_ID","www.telerc.travail.gouv.fr/164.131.132.45","443","INFO","supported","",""
"TLS_timestamp","www.telerc.travail.gouv.fr/164.131.132.45","443","INFO","random","",""
"cert_compression","www.telerc.travail.gouv.fr/164.131.132.45","443","INFO","N/A","",""
"clientAuth","www.telerc.travail.gouv.fr/164.131.132.45","443","INFO","none","",""
"cert_numbers","www.telerc.travail.gouv.fr/164.131.132.45","443","INFO","1","",""
"cert_signatureAlgorithm","www.telerc.travail.gouv.fr/164.131.132.45","443","OK","SHA256 with RSA","",""
"cert_keySize","www.telerc.travail.gouv.fr/164.131.132.45","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","www.telerc.travail.gouv.fr/164.131.132.45","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","www.telerc.travail.gouv.fr/164.131.132.45","443","INFO","TLS Web Server Authentication","",""
"cert_serialNumber","www.telerc.travail.gouv.fr/164.131.132.45","443","INFO","0F1484D4F723F76EDC566198F74E6260","",""
"cert_serialNumberLen","www.telerc.travail.gouv.fr/164.131.132.45","443","INFO","16","",""
"cert_fingerprintSHA1","www.telerc.travail.gouv.fr/164.131.132.45","443","INFO","1192F8A6DB3AC9EAE9B550755EDF0751C13E8D58","",""
