"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","haut-conseil-egalite.gouv.fr/185.194.82.161","443","INFO","HTTP","",""
"pre_128cipher","haut-conseil-egalite.gouv.fr/185.194.82.161","443","INFO","No 128 cipher limit bug","",""
"SSLv2","haut-conseil-egalite.gouv.fr/185.194.82.161","443","OK","not offered","",""
"SSLv3","haut-conseil-egalite.gouv.fr/185.194.82.161","443","OK","not offered","",""
"TLS1","haut-conseil-egalite.gouv.fr/185.194.82.161","443","INFO","not offered","",""
"TLS1_1","haut-conseil-egalite.gouv.fr/185.194.82.161","443","INFO","is not offered","",""
"TLS1_2","haut-conseil-egalite.gouv.fr/185.194.82.161","443","OK","offered","",""
"TLS1_3","haut-conseil-egalite.gouv.fr/185.194.82.161","443","INFO","not offered + downgraded to weaker protocol","",""
"ALPN","haut-conseil-egalite.gouv.fr/185.194.82.161","443","INFO","not offered","",""
"cipherlist_NULL","haut-conseil-egalite.gouv.fr/185.194.82.161","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","haut-conseil-egalite.gouv.fr/185.194.82.161","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","haut-conseil-egalite.gouv.fr/185.194.82.161","443","OK","not offered","","CWE-327"
"cipherlist_LOW","haut-conseil-egalite.gouv.fr/185.194.82.161","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","haut-conseil-egalite.gouv.fr/185.194.82.161","443","INFO","not offered","","CWE-310"
"cipherlist_AVERAGE","haut-conseil-egalite.gouv.fr/185.194.82.161","443","LOW","offered","","CWE-310"
"cipherlist_GOOD","haut-conseil-egalite.gouv.fr/185.194.82.161","443","OK","offered","",""
"cipherlist_STRONG","haut-conseil-egalite.gouv.fr/185.194.82.161","443","OK","offered","",""
"cipher_order","haut-conseil-egalite.gouv.fr/185.194.82.161","443","OK","server","",""
"protocol_negotiated","haut-conseil-egalite.gouv.fr/185.194.82.161","443","OK","Default protocol TLS1.2","",""
"cipher_negotiated","haut-conseil-egalite.gouv.fr/185.194.82.161","443","OK","ECDHE-RSA-AES128-GCM-SHA256, 256 bit ECDH (P-256)","",""
"cipherorder_TLSv1_2","haut-conseil-egalite.gouv.fr/185.194.82.161","443","INFO","ECDHE-RSA-AES128-GCM-SHA256","",""
"FS","haut-conseil-egalite.gouv.fr/185.194.82.161","443","OK","offered","",""
