"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","agencedusport.fr/185.194.82.157","443","INFO","HTTP","",""
"pre_128cipher","agencedusport.fr/185.194.82.157","443","INFO","No 128 cipher limit bug","",""
"SSLv2","agencedusport.fr/185.194.82.157","443","OK","not offered","",""
"SSLv3","agencedusport.fr/185.194.82.157","443","OK","not offered","",""
"TLS1","agencedusport.fr/185.194.82.157","443","INFO","not offered","",""
"TLS1_1","agencedusport.fr/185.194.82.157","443","INFO","is not offered","",""
"TLS1_2","agencedusport.fr/185.194.82.157","443","OK","offered","",""
"TLS1_3","agencedusport.fr/185.194.82.157","443","INFO","not offered + downgraded to weaker protocol","",""
"ALPN","agencedusport.fr/185.194.82.157","443","INFO","not offered","",""
"cipherlist_NULL","agencedusport.fr/185.194.82.157","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","agencedusport.fr/185.194.82.157","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","agencedusport.fr/185.194.82.157","443","OK","not offered","","CWE-327"
"cipherlist_LOW","agencedusport.fr/185.194.82.157","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","agencedusport.fr/185.194.82.157","443","INFO","not offered","","CWE-310"
"cipherlist_AVERAGE","agencedusport.fr/185.194.82.157","443","LOW","offered","","CWE-310"
"cipherlist_GOOD","agencedusport.fr/185.194.82.157","443","OK","offered","",""
"cipherlist_STRONG","agencedusport.fr/185.194.82.157","443","OK","offered","",""
"cipher_order","agencedusport.fr/185.194.82.157","443","OK","server","",""
"protocol_negotiated","agencedusport.fr/185.194.82.157","443","OK","Default protocol TLS1.2","",""
"cipher_negotiated","agencedusport.fr/185.194.82.157","443","OK","ECDHE-RSA-AES128-GCM-SHA256, 256 bit ECDH (P-256)","",""
"cipherorder_TLSv1_2","agencedusport.fr/185.194.82.157","443","INFO","ECDHE-RSA-AES128-GCM-SHA256","",""
"FS","agencedusport.fr/185.194.82.157","443","OK","offered","",""
"FS_ciphers","agencedusport.fr/185.194.82.157","443","INFO","ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES128-SHA256 ECDHE-RSA-AES128-SHA ECDHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES256-SHA384 ECDHE-RSA-AES256-SHA","",""
"FS_ECDHE_curves","agencedusport.fr/185.194.82.157","443","OK","prime256v1 secp384r1","",""
"TLS_extensions","agencedusport.fr/185.194.82.157","443","INFO","'renegotiation info/#65281' 'server name/#0' 'EC point formats/#11' 'extended master secret/#23'","",""
"TLS_session_ticket","agencedusport.fr/185.194.82.157","443","INFO","no -- no lifetime advertised","",""
"SSL_sessionID_support","agencedusport.fr/185.194.82.157","443","INFO","yes","",""
"sessionresumption_ticket","agencedusport.fr/185.194.82.157","443","INFO","not supported","",""
"sessionresumption_ID","agencedusport.fr/185.194.82.157","443","INFO","supported","",""
"TLS_timestamp","agencedusport.fr/185.194.82.157","443","INFO","random","",""
"clientAuth","agencedusport.fr/185.194.82.157","443","INFO","none","",""
"cert_numbers","agencedusport.fr/185.194.82.157","443","INFO","1","",""
"cert_signatureAlgorithm","agencedusport.fr/185.194.82.157","443","OK","SHA256 with RSA","",""
"cert_keySize","agencedusport.fr/185.194.82.157","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","agencedusport.fr/185.194.82.157","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","agencedusport.fr/185.194.82.157","443","INFO","TLS Web Server Authentication","",""
"cert_serialNumber","agencedusport.fr/185.194.82.157","443","INFO","6ABCA975FAF349E5578B03C27350DED9","",""
"cert_fingerprintSHA1","agencedusport.fr/185.194.82.157","443","INFO","57EF70724C572290F9E2B9923AB1DEE12F16BABE","",""
"cert_fingerprintSHA256","agencedusport.fr/185.194.82.157","443","INFO","F643C9F01669849F101F34631B71F2B259289359E984AEB40DA9CB9F8E0884F9","",""
"cert","agencedusport.fr/185.194.82.157","443","INFO","-----BEGIN CERTIFICATE----- MIII3jCCBsagAwIBAgIQarypdfrzSeVXiwPCc1De2TANBgkqhkiG9w0BAQsFADB9 MQswCQYDVQQGEwJGUjESMBAGA1UECgwJREhJTVlPVElTMRwwGgYDVQQLDBMwMDAy IDQ4MTQ2MzA4MTAwMDM2MR0wGwYDVQRhDBROVFJGUi00ODE0NjMwODEwMDAzNjEd MBsGA1UEAwwUQ2VydGlnbmEgU2VydmljZXMgQ0EwHhcNMjAwNTA2MTI1ODQ1WhcN MjIwNTA2MTI1ODQ1WjCBjjELMAkGA1UEBhMCRlIxFDASBgNVBAcMC1BBUklTIFNQ IDA3MRwwGgYDVQQKDBNTRyBNSU4gQUZGQUlSRVMgU09DMRwwGgYDVQQLDBMwMDAy IDEzMDAwNjgwMjAwMDE2MRkwFwYDVQQDDBBhZ2VuY2VkdXNwb3J0LmZyMRIwEAYD VQQFEwlTMTYxNzAwMTkwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQC+ s91o9lK5JswXo5qdGwNuLKyGUNjm2+f1LDlXQh8fW4bVtGo09IalPTeByl7THl63 wKrnC45pM/KlhJKAAanfEO++bAGTAKRgMHnTCEdyEI6/+uTU8txmMvWUvRZRqfh9 d8fWilLUM5JxYefkbOmf9IsSRUBQ6iJ/KqTm7QKSTpiTLmGBQFwzyPXCZU5WFFGd wj/6ZesbF8FbrXvkH9JuMmZeeAdi828BWgpS8/fPgR31AuiDbjt/V40dbipTvGVT 1qcEi/IdpDMivlU290OEc0Rsml1OXfsXfiupoXepl2hd6WWshK3ZnDVP+HbsnFjg poCMfybNazoyUt2Hfc7jAgMBAAGjggRGMIIEQjAJBgNVHRMEAjAAMA4GA1UdDwEB /wQEAwIFoDATBgNVHSUEDDAKBggrBgEFBQcDATBlBgNVHR8EXjBcMCugKaAnhiVo dHRwOi8vY3JsLmNlcnRpZ25hLmZyL3NlcnZpY2VzY2EuY3JsMC2gK6AphidodHRw Oi8vY3JsLmRoaW15b3Rpcy5jb20vc2VydmljZXNjYS5jcmwwgeQGCCsGAQUFBwEB BIHXMIHUMDYGCCsGAQUFBzAChipodHRwOi8vYXV0b3JpdGUuY2VydGlnbmEuZnIv c2VydmljZXNjYS5kZXIwOAYIKwYBBQUHMAKGLGh0dHA6Ly9hdXRvcml0ZS5kaGlt eW90aXMuY29tL3NlcnZpY2VzY2EuZGVyMC4GCCsGAQUFBzABhiJodHRwOi8vc2Vy dmljZXNjYS5vY3NwLmNlcnRpZ25hLmZyMDAGCCsGAQUFBzABhiRodHRwOi8vc2Vy dmljZXNjYS5vY3NwLmRoaW15b3Rpcy5jb20wHQYDVR0OBBYEFBM5ZzTmbWiv200Y 5TH5BqrBBw+aMB8GA1UdIwQYMBaAFKzsho9LNxy4fxcbGdCu6E7jNFwSMDEGA1Ud EQQqMCiCEGFnZW5jZWR1c3BvcnQuZnKCFHd3dy5hZ2VuY2VkdXNwb3J0LmZyMFQG A1UdIARNMEswCAYGZ4EMAQICMD8GCyqBegGBMQIFAQEBMDAwLgYIKwYBBQUHAgEW Imh0dHBzOi8vd3d3LmNlcnRpZ25hLmZyL2F1dG9yaXRlcy8wggH3BgorBgEEAdZ5 AgQCBIIB5wSCAeMB4QB2AEHIyrHfIkZKEMahOglCh15OMYsbA+vrS8do8JBilgb2 AAABceoRLFwAAAQDAEcwRQIgUbxPfvu4lyp29ra+coXKu2fBEttnzxrrAETvYFyw MCgCIQCCb9mpE4/Byz56plhAZrVxcs4H/OAGB986fZYAN8rDfAB3AG9Tdqwx8DEZ 2JkApFEV/3cVHBHZAsEAKQaNsgiaN9kTAAABceoRLXYAAAQDAEgwRgIhAILrbRe+ wgZ+Zgyl187VR6KaKYdkypqVLgOug9eyZnSqAiEAg9BnC9+Pr7qQfraYTAj4Fagq w9vz0dBsI76ALk+pjG8AdgAiRUUHWVUkVpY/oS/x922G4CMmY63AS39dxoNcbuIP AgAAAXHqETAlAAAEAwBHMEUCIAeRcNa0r8g6YuJ1haPFcw2+GtRBmsRzte/MV1Ht z1JyAiEAulmTP/+5EErWmep6Mqz3a/NDXNk3iiZTusJUc39vqa0AdgApeb7wnjk5 IfBWc59jpXflvld9nGAK+PlNXSZcJV3HhAAAAXHqETDuAAAEAwBHMEUCIDWs5mVY 13h+WGG7eBJYuiAIQILhSZNRcxBb3YG/Pxc4AiEAnrMtwtrnEtcFLJH1t4td5erI J4PlxXHxxgkwzxGaTlgwDQYJKoZIhvcNAQELBQADggIBAHiPKYDgVSTnYx72iqsF yDDro+6rexTvLZK4wuGCWrmUM2aYqIh+WNKuXoh8JFma/LSoqWEqNuqW61gAE5LZ ZzmPDnC8s7f12i4m8b42oYe/j+zantUFM6cA+PpMGf0RDnmk4BQqo5yga8JMJITG a+nZorqrEl+X8HjvfNcE/OVjr8WXuy7/Zz+czyr3+N6hDX2tkf+IgZKz5JeMEqa1 E//8Qz2yPf+2pCmqNd3LuseErDwGN1HSAQPIDRIbMK1hA0598Y8TGBvlSFTu7LZt IvS4hNnkflteCYv8IpWMXRsj+nlFQpSrkArjQMBVbNAVzMzIPmFOz2Ea4pz4COJw CT+qmZfQVpciip6IwRPT+R0wgeVE3E0f6h1GbwrTjAQGoSdmgULfnobiYGtwD8Q3 s4mRZiAHgVtyooZKLgZhf/dLniEj5hrb3k5lXYX4WinayLmuYTA/lzEmTdVofZCp p9fGsKv4Bgm4Y9mUsvmcDFSuCKXbNeNVz7haXBiqelMNF+Byq2J60DdjjauQqmkb i0uPKxjt4JGCvEheYVg+XM6ozZWY3cZOuMJSKTzXCGBz9EIZmEEvAXOdsSl8CZzO k21/XawcUllB/1rLjh2iCcAsTm1k/NABX7B0FXh3lUjJwirZbiR8MPpYfHvTb00T ahsvaQ/jM/UVDaWPGBz9RDs9 -----END CERTIFICATE-----","",""
"cert_commonName","agencedusport.fr/185.194.82.157","443","OK","agencedusport.fr","",""
"cert_commonName_wo_SNI","agencedusport.fr/185.194.82.157","443","INFO","agencedusport.fr","",""
"cert_subjectAltName","agencedusport.fr/185.194.82.157","443","INFO","agencedusport.fr www.agencedusport.fr","",""
"cert_trust","agencedusport.fr/185.194.82.157","443","OK","Ok via SAN and CN (same w/o SNI)","",""
"cert_chain_of_trust","agencedusport.fr/185.194.82.157","443","CRITICAL","Some certificate trust checks failed -> Java (chain incomplete)  , OK -> Mozilla Microsoft Linux Apple","",""
"cert_certificatePolicies_EV","agencedusport.fr/185.194.82.157","443","INFO","no","",""
"cert_expirationStatus","agencedusport.fr/185.194.82.157","443","OK","397 >= 60 days","",""
"cert_notBefore","agencedusport.fr/185.194.82.157","443","INFO","2020-05-06 12:58","",""
"cert_notAfter","agencedusport.fr/185.194.82.157","443","OK","2022-05-06 12:58","",""
"cert_extlifeSpan","agencedusport.fr/185.194.82.157","443","INFO","730 =< 398 days","",""
"cert_eTLS","agencedusport.fr/185.194.82.157","443","INFO","not present","",""
